"hotel_id","name","description","brand","address.addr1","address.city","address.city_id","address.region","address.country","address.postal_code","street_address","latitude","longitude","neighborhood[0]","neighborhood[1]","margin_level","base_price","sale_price","phone","star_rating","email","guest_rating[0].rating_system","guest_rating[0].score","guest_rating[0].number_of_reviewers","image[0].url","image[0].tag","image[1].url","image[1].tag","loyalty_program","url"
"HT0024_4N","TREND HOTEL ISTANBUL - 4 Nuits","Trend Hotel Istanbul 3 etoiles Old City a Aksaray. Établissement bien note pour proprete et service. Piscine sur toit avec vue panoramique, petit-dejeuner copieux. Proche tramway et metro.","Honey Travel Cheraga","Millet Cd. No:25, Aksaray","Istanbul","","Istanbul","TR","34000","Millet Cd. No:25, Aksaray","41.0128","28.9480","Aksaray","Istanbul","","48750.00","46312.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0024_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0024_4N"
"HT0024_6N","TREND HOTEL ISTANBUL - 6 Nuits","6 nuits au Trend Hotel 3 etoiles avec piscine panoramique sur toit a Aksaray. Personnel accueillant et serviable, chambres propres. À proximite sites historiques et transports.","Honey Travel Cheraga","Millet Cd. No:25, Aksaray","Istanbul","","Istanbul","TR","34000","Millet Cd. No:25, Aksaray","41.0128","28.9480","Aksaray","Istanbul","","63750.00","60562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0024_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0024_6N"
"HT0024_7N","TREND HOTEL ISTANBUL - 7 Nuits","Semaine au Trend Hotel Istanbul 3 etoiles Old City. Terrasse avec vue imprenable, service 24h/24. Localisation centrale pour visiter Sultanahmet, Spice Market et Taksim.","Honey Travel Cheraga","Divan Yolu Cd. No:20, Sultanahmet","Istanbul","","Istanbul","TR","34000","Divan Yolu Cd. No:20, Sultanahmet","41.0054","28.9768","Sultanahmet","Istanbul","","72500.00","68875.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0024_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0024_7N"
"HT0025_4N","GRAND MARCELLO - 4 Nuits","Grand Marcello Hotel & Spa 4 etoiles a Laleli, a 19 min a pied de la mosquee Suleymaniye. 50 chambres avec vue ville, terrasse sur toit, spa avec therapies. Proximite mosquee Pertevniyal.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0025_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0025_4N"
"HT0025_6N","GRAND MARCELLO - 6 Nuits","6 nuits luxueuses au Grand Marcello 4 etoiles avec spa complet. À 7 min a pied de la Tour Beyazit (85m). Restaurant sur place, cafe, service chambre 24h/24. Chambres spacieuses avec coin salon.","Honey Travel Cheraga","Yeniçeriler Cd. No:5, Beyazit","Istanbul","","Istanbul","TR","34000","Yeniçeriler Cd. No:5, Beyazit","41.0103","28.9639","Beyazit","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0025_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0025_6N"
"HT0025_7N","GRAND MARCELLO - 7 Nuits","Semaine de prestige au Grand Marcello Hotel 4 etoiles. Spa, restaurant gastronomique, terrasse panoramique. Quartier historique de Laleli avec acces facile a Sultanahmet et au Grand Bazar.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","77500.00","73625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0025_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0025_7N"
"HT0026_4N","IKBAL DELUXE HOTEL - 4 Nuits","Ilkbal Deluxe Hotel & Spa 3 etoiles a Laleli avec hammam turc et services massage. 126 chambres proches des murailles historiques. Petit-dejeuner buffet, spa avec bain turc traditionnel.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","41250.00","39187.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0026_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0026_4N"
"HT0026_6N","IKBAL DELUXE HOTEL - 6 Nuits","6 nuits au Ilkbal Deluxe 3 etoiles avec centre spa. À 0,6 km de Sainte-Sophie, bien situe pour visiter le vieux Istanbul. Chambres avec climatisation, service 24h/24, restaurant sur place.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","55000.00","52250.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0026_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0026_6N"
"HT0026_7N","IKBAL DELUXE HOTEL - 7 Nuits","Semaine au Ilkbal Deluxe Hotel 3 etoiles avec acces spa. Établissement historique avec 5 ascenseurs et grand lobby. Proche Grand Bazar et sites ottomans. WiFi gratuit dans tout l'hotel.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","62500.00","59375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0026_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0026_7N"
"HT0028_4N","GRAND ANKA HOTEL - 4 Nuits","Grand Anka Hotel 3 etoiles a Findikzade, a 800m de la station metro Aksaray et 100m du tramway. Chambres avec WiFi gratuit et TV cable. Non-fumeur avec coiffeur sur place.","Honey Travel Cheraga","Millet Cd. No:25, Aksaray","Istanbul","","Istanbul","TR","34000","Millet Cd. No:25, Aksaray","41.0128","28.9480","Aksaray","Istanbul","","48750.00","46312.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0028_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0028_4N"
"HT0028_6N","GRAND ANKA HOTEL - 6 Nuits","6 nuits au Grand Anka Hotel 3 etoiles Findikzade. Proche centre commercial Historia et zone historique Fatih. Chambres familiales disponibles, service 24h/24, petit-dejeuner inclus.","Honey Travel Cheraga","Fevzi Pasa Cd. No:15, Fatih","Istanbul","","Istanbul","TR","34000","Fevzi Pasa Cd. No:15, Fatih","41.0084","28.9784","Fatih","Istanbul","","63750.00","60562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0028_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0028_6N"
"HT0028_7N","GRAND ANKA HOTEL - 7 Nuits","Semaine au Grand Anka 3 etoiles, bien situe pour transports en commun (metro + tramway). Quartier residentiel de Findikzade avec commerces locaux. Chambres avec minibar, seche-cheveux.","Honey Travel Cheraga","Adnan Menderes Blv. No:8, Findikzade","Istanbul","","Istanbul","TR","34000","Adnan Menderes Blv. No:8, Findikzade","41.0156","28.9389","Findikzade","Istanbul","","72500.00","68875.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0028_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0028_7N"
"HT0029_4N","PRESTIGE HOTEL - 4 Nuits","Prestige Hotel Old City 3 etoiles, etablissement business historique a Laleli-Beyazit. Chambres modernes avec parquet, minibar et coin salon. Salle de bain avec douche a main.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","48750.00","46312.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0029_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0029_4N"
"HT0029_6N","PRESTIGE HOTEL - 6 Nuits","6 nuits au Prestige Hotel 3 etoiles, face au Crowne Plaza dans quartier textile. Excellentes boutiques de marques autour. Petit-dejeuner buffet, bar et restaurant sur place.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","63750.00","60562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0029_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0029_6N"
"HT0029_7N","PRESTIGE HOTEL - 7 Nuits","Semaine au Prestige Hotel Old City 3 etoiles. Localisation centrale pres du Grand Bazar et mosquee Laleli. Service attentionne, chambres propres avec climatisation et WiFi.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","72500.00","68875.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0029_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0029_7N"
"HT0030_4N","DANIS HOTEL - 4 Nuits","Danis Hotel 3 etoiles a Laleli dans quartier commercant historique. Chambres confortables avec equipements modernes. Proche Grand Bazar et transports publics pour acces facile aux sites.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0030_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0030_4N"
"HT0030_6N","DANIS HOTEL - 6 Nuits","6 nuits au Danis Hotel 3 etoiles Laleli. Établissement avec service 24h/24 et restaurant sur place. Ideal pour voyageurs affaires et loisirs souhaitant être au cœur de l'action.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","70000.00","66500.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0030_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0030_6N"
"HT0030_7N","DANIS HOTEL - 7 Nuits","Semaine au Danis Hotel 3 etoiles Istanbul. Quartier anime de Laleli avec acces rapide a Sultanahmet et Taksim. Chambres spacieuses avec petit-dejeuner buffet inclus.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","80000.00","76000.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0030_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0030_7N"
"HT0031_4N","RAMADA GRAND BAZAR - 4 Nuits","Ramada by Wyndham Grand Bazaar 4 etoiles a Laleli. 81 chambres contemporaines avec salle de sport, sauna, jacuzzi. Parking prive gratuit, club enfants, cafe sur place. À 5 min du Grand Bazar.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","65000.00","61750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0031_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0031_4N"
"HT0031_6N","RAMADA GRAND BAZAR - 6 Nuits","6 nuits au Ramada Grand Bazaar 4 etoiles avec centre fitness et wellness. Chambres familiales communicantes disponibles. Restaurant avec terrasse exterieure, bar traditionnel, service 24h/24.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","85000.00","80750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0031_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0031_6N"
"HT0031_7N","RAMADA GRAND BAZAR - 7 Nuits","Semaine de qualite au Ramada by Wyndham 4 etoiles. Salle de reunion, centre d'affaires, blanchisserie. Proche Mosquee Laleli et Bodrum. Ideal pour familles avec aire de jeux et service baby-sitting.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","97500.00","92625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0031_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0031_7N"
"HT0032_4N","MOSAIC HOTEL OLD CITY - 4 Nuits","Mosaic Hotel Old City 3 etoiles dans le vieux Laleli, decore avec mosaiques traditionnelles turques. Chambres confortables pres du Grand Bazar. Service personnalise et authentique.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0032_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0032_4N"
"HT0032_6N","MOSAIC HOTEL OLD CITY - 6 Nuits","6 nuits au Mosaic Hotel 3 etoiles avec architecture ottomane preservee. À proximite des sites historiques de Sultanahmet. Restaurant proposant cuisine locale, petit-dejeuner varie.","Honey Travel Cheraga","Divan Yolu Cd. No:20, Sultanahmet","Istanbul","","Istanbul","TR","34000","Divan Yolu Cd. No:20, Sultanahmet","41.0054","28.9768","Sultanahmet","Istanbul","","70000.00","66500.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0032_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0032_6N"
"HT0032_7N","MOSAIC HOTEL OLD CITY - 7 Nuits","Semaine au Mosaic Hotel Old City 3 etoiles. Ambiance historique dans quartier ancien de Laleli. Chambres avec mobilier traditionnel, WiFi gratuit, service concierge pour excursions.","Honey Travel Cheraga","Ordu Cd. No:1, Laleli","Istanbul","","Istanbul","TR","34000","Ordu Cd. No:1, Laleli","41.0086","28.9519","Laleli","Istanbul","","80000.00","76000.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0032_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0032_7N"
"HT0033_4N","OTTOMAN'S LIFE BOUTIQUE - 4 Nuits","Ottoman's Life Boutique Hotel 4 etoiles sur Vatan Caddesi. Établissement de charme avec decor ottoman authentique. Chambres uniques avec mobilier traditionnel, service personnalise haut de gamme.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0033_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0033_4N"
"HT0033_6N","OTTOMAN'S LIFE BOUTIQUE - 6 Nuits","6 nuits dans cette boutique hotel 4 etoiles Ottoman's Life. Experience culturelle immersive avec architecture et cuisine traditionnelles. Situe sur grande avenue Vatan pour acces facile.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","70000.00","66500.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0033_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0033_6N"
"HT0033_7N","OTTOMAN'S LIFE BOUTIQUE - 7 Nuits","Semaine luxueuse a l'Ottoman's Life Boutique 4 etoiles. Cadre exceptionnel avec details historiques, service concierge dedie. Proche centres d'interêt majeurs d'Istanbul en transport.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","80000.00","76000.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0033_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0033_7N"
"HT0034_4N","EUROSTARS HOTEL OLD CITY - 4 Nuits","Eurostars Hotel Old City 4 etoiles a Sirkeci, quartier historique proche de la gare ferroviaire. Design moderne avec touches ottomanes. Chambres elegantes, restaurant gastronomique sur place.","Honey Travel Cheraga","Ebusuud Cd. No:22, Sirkeci","Istanbul","","Istanbul","TR","34000","Ebusuud Cd. No:22, Sirkeci","41.0150","28.9773","Sirkeci","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0034_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0034_4N"
"HT0034_6N","EUROSTARS HOTEL OLD CITY - 6 Nuits","6 nuits au Eurostars 4 etoiles Sirkeci avec acces facile a Eminonu et Spice Market. Établissement international avec standards eleves, centre fitness, service chambre premium.","Honey Travel Cheraga","Ebusuud Cd. No:22, Sirkeci","Istanbul","","Istanbul","TR","34000","Ebusuud Cd. No:22, Sirkeci","41.0150","28.9773","Sirkeci","Istanbul","","70000.00","66500.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0034_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0034_6N"
"HT0034_7N","EUROSTARS HOTEL OLD CITY - 7 Nuits","Semaine de qualite internationale au Eurostars Hotel 4 etoiles. Situation privilegiee a Sirkeci pour trains regionaux et sites historiques. Chambres insonorisees avec equipements modernes.","Honey Travel Cheraga","Ebusuud Cd. No:22, Sirkeci","Istanbul","","Istanbul","TR","34000","Ebusuud Cd. No:22, Sirkeci","41.0150","28.9773","Sirkeci","Istanbul","","80000.00","76000.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0034_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0034_7N"
"HT0035_4N","CARTOON HOTEL - 4 Nuits","Cartoon Hotel 4 etoiles a Taksim avec design contemporain et artistique. Proche Place Taksim et rue Istiklal pour vie nocturne et shopping. Chambres creatives avec WiFi haut debit.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","42500.00","40375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0035_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0035_4N"
"HT0035_6N","CARTOON HOTEL - 6 Nuits","6 nuits au Cartoon Hotel 4 etoiles Taksim, parfait pour jeunes voyageurs et amateurs de culture. À proximite galeries d'art, cafes branches et transports vers vieille ville.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","58750.00","55812.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0035_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0035_6N"
"HT0035_7N","CARTOON HOTEL - 7 Nuits","Semaine au Cartoon Hotel 4 etoiles dans le dynamique quartier de Taksim. Acces facile a la zone pietonne d'Istiklal, funiculaire vers Kabatas. Service 24h/24, restaurant tendance.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0035_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0035_7N"
"HT0036_4N","MINEO TAKSIM HOTEL - 4 Nuits","Mineo Taksim Hotel 4 etoiles situe au cœur de la vie nocturne d'Istanbul. Chambres modernes avec vue sur la ville animee. Proche de tous les restaurants, bars et clubs de Taksim.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","42500.00","40375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0036_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0036_4N"
"HT0036_6N","MINEO TAKSIM HOTEL - 6 Nuits","6 nuits au Mineo Taksim 4 etoiles pour experience Istanbul moderne. À 5 min a pied de la Place Taksim, metro pour acces rapide a Sultanahmet. Chambres avec climatisation, minibar.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","58750.00","55812.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0036_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0036_6N"
